,PROM_mom,PROM_SA,PROM_DEVIATION,CPI_SA,MIACR,CPI,MIACR_LAG,MIACR_LAG_month,MIACR_month,CPI_SA_minus_goal,RUB,RATE,CPI_LAG,dummy1,dummy2,MIACR_diff,OUTPUT_GAP,CPI_2014_2020,RUB_2010_2014,CPI_SA_corr,RATE_LAG,UNEMP,USD_LOG
2016-12-01,13.799999999999995,4.896167049096734,4.312463126864514,0.1707620396734653,10.16,5.375142190671678,10.02,0.0079894114918179,0.0080962377357491,-0.0015923796032653,-0.0458305911004446,10.0,5.76347687802774,1,0,0.1400000000000005,2.0791025511436856,5.045142190671678,-0.0,2.049144476081584,10.0,5.4,4.214569685863193
2017-01-01,-20.200000000000003,-1.9142915027680687,-2.498433642846265,0.066648127645948,10.11,5.020273447161117,10.16,0.0080962377357491,0.0080580997995058,-0.0026335187235405,-0.0351744303651173,10.0,5.375142190671678,1,0,-0.0500000000000007,3.5102855786227565,4.6902734471611165,-0.0,0.799777531751376,10.0,5.3,4.168739094762748
2017-02-01,-2.799999999999997,-1.242962831439392,-1.827937405376276,0.1182076192674756,10.14,4.592386016838779,10.11,0.0080580997995058,0.0080809844657561,-0.0021179238073252,-0.0181580286633815,10.0,5.020273447161117,1,0,0.0300000000000011,-2.453957709469321,4.262386016838779,-0.0,1.4184914312097072,10.0,5.6,4.133564664397631
2017-03-01,10.400000000000006,0.4616991732226143,-0.1248046791378016,-0.2650642520903357,9.9,4.248811585367962,10.14,0.0080809844657561,0.0078977469157408,-0.0059506425209033,-0.0077546925932594,9.75,4.592386016838779,1,0,-0.2400000000000002,1.2863660728173143,3.918811585367962,-0.0,-3.180771025084028,10.0,5.6,4.115406635734249
2017-04-01,-8.799999999999997,-3.307076322115382,-3.895981985918712,0.3847628348851895,9.58,4.13464024651502,9.9,0.0078977469157408,0.0076528587529403,0.0005476283488518,-0.0259368455432937,9.75,4.248811585367962,1,0,-0.3200000000000003,0.9314207251623534,3.80464024651502,-0.0,4.617154018622274,9.75,5.4,4.10765194314099
2017-05-01,-1.9000000000000057,-0.7044976507867182,-1.2968446805152736,0.4892513801940549,9.13,4.0931564738842185,9.58,0.0076528587529403,0.007307373340341,0.0015925138019405,0.0234443339371805,9.25,4.13464024651502,1,0,-0.4499999999999993,4.581280716268205,3.7631564738842185,0.0,5.871016562328659,9.75,5.3,4.081715097597696
2017-06-01,2.200000000000003,1.5738622705419625,0.977137853247518,0.8192607588362395,9.11,4.352455887181073,9.13,0.007307373340341,0.0072919881423396,0.0048926075883623,0.0231984980689681,9.0,4.0931564738842185,1,0,-0.0200000000000013,1.0359558328424785,4.0224558871810725,0.0,9.831129106034874,9.25,5.2,4.105159431534877
2017-07-01,1.7999999999999972,0.9908767664627018,0.3890325314617219,0.183633785982701,8.95,3.8646335849433777,9.11,0.0072919881423396,0.0071688134099689,-0.0014636621401729,0.0415638463363663,9.0,4.352455887181073,1,0,-0.1600000000000001,-2.2048622829014035,3.5346335849433776,0.0,2.203605431792412,9.0,5.1,4.128357929603845
2017-08-01,1.5999999999999943,0.4989660729895047,-0.1086146751540055,0.0320266084380225,8.54,3.293435220062668,8.95,0.0071688134099689,0.0068524196765606,-0.0029797339156197,0.0114292308922054,9.0,3.8646335849433777,1,0,-0.4100000000000001,1.558446069872701,2.963435220062668,0.0,0.38431930125627,9.0,5.1,4.169921775940211
2017-09-01,0.5999999999999943,0.3013262128496453,-0.3125090253157556,0.1078042162468809,8.37,2.963457190009544,8.54,0.0068524196765606,0.0067209106268197,-0.0022219578375311,-0.0269178880198008,8.5,3.293435220062668,1,0,-0.1699999999999999,1.0256537074372485,2.633457190009544,-0.0,1.2936505949625707,9.0,4.9,4.181351006832417
2017-10-01,5.400000000000006,0.3974363527097946,-0.2230650911144481,0.2433734907224142,8.04,2.7276551870851096,8.37,0.0067209106268197,0.0064650876169554,-0.0008662650927758,-0.0070403430541174,8.25,2.963457190009544,1,0,-0.33,-2.303574779356825,2.397655187085109,-0.0,2.9204818886689705,8.5,5.0,4.154433118812616
2017-11-01,2.0999999999999943,2.248494409236592,1.6210430073746118,0.1293333901979335,8.01,2.502644393166764,8.04,0.0064650876169554,0.006441795475137,-0.0020066660980206,0.019567310436364,8.25,2.7276551870851096,1,0,-0.0299999999999993,-4.029646025610491,2.172644393166764,0.0,1.552000682375202,8.25,5.0,4.147392775758498
2017-12-01,11.599999999999994,2.696167049096731,2.0616253907075026,0.1907620396734614,7.73,2.5230632466315406,8.01,0.006441795475137,0.0062241157181159,-0.0013923796032653,-0.0015721541749078,7.75,2.502644393166764,1,0,-0.2799999999999993,-4.252806695953932,2.1930632466315405,-0.0,2.2891444760815367,8.25,5.1,4.166960086194862
2018-01-01,-20.0,-1.7142915027680663,-2.356032834715739,-0.2433518723540542,7.09,2.2072001020633225,7.73,0.0062241157181159,0.0057246080037485,-0.0057335187235405,-0.0201449731638252,7.75,2.5230632466315406,1,0,-0.6400000000000006,0.1269763815122306,1.8772001020633224,-0.0,-2.9202224682486504,7.75,5.1,4.1653879320199545
2018-02-01,-2.0999999999999943,-0.5429628314393893,-1.1921255409482945,0.1082076192674705,7.15,2.197001818277444,7.09,0.0057246080037485,0.0057715529303064,-0.0022179238073252,0.0117516895716596,7.5,2.2072001020633225,1,0,0.0600000000000005,0.6100317124856947,1.867001818277444,0.0,1.298491431209646,7.75,5.2,4.145242958856129
2018-03-01,13.400000000000006,3.4616991732226143,2.804944708569393,-0.1050642520903248,7.15,2.360304727404849,7.15,0.0057715529303064,0.0057715529303064,-0.0043506425209032,0.0025932311475269,7.25,2.197001818277444,1,0,0.0,0.0966789848598939,2.030304727404849,0.0,-1.2607710250838975,7.5,5.0,4.156994648427789
2018-04-01,-5.400000000000006,0.0929236778846096,-0.5714588065804063,0.4347628348851867,7.0,2.411316540784392,7.15,0.0057715529303064,0.0056541453874052,0.0010476283488518,0.0601444222258198,7.25,2.360304727404849,1,0,-0.1500000000000003,0.587195523214894,2.081316540784392,0.0,5.2171540186222405,7.25,5.0,4.159587879575316
2018-05-01,0.0,1.1955023492132877,0.523394905357621,0.4992513801940458,6.95,2.421519919935622,7.0,0.0056541453874052,0.0056149760106474,0.0016925138019404,0.0043294606213581,7.25,2.411316540784392,1,0,-0.0499999999999998,0.8818519383123644,2.091519919935622,0.0,5.99101656232855,7.25,4.9,4.219732301801136
2018-06-01,1.0999999999999943,0.4738622705419537,-0.2060880625552515,0.699260758836235,7.02,2.2993592759599224,6.95,0.0056149760106474,0.0056698084403881,0.0036926075883623,0.0026857990833102,7.25,2.421519919935622,1,0,0.0699999999999994,-0.5191219365529105,1.9693592759599223,0.0,8.39112910603482,7.25,4.7,4.224061762422494
2018-07-01,1.5999999999999943,0.790876766462699,0.102908277132607,0.3836337859827039,7.09,2.503814875592103,7.02,0.0056698084403881,0.0057246080037485,0.000536337859827,0.0019108440908199,7.25,2.2993592759599224,1,0,0.0700000000000002,0.8844424921959297,2.173814875592103,0.0,4.603605431792447,7.25,4.7,4.226747561505804
2018-08-01,2.200000000000003,1.0989660729895132,0.4027611349657379,0.5820266084380339,7.03,3.070646749527106,7.09,0.0057246080037485,0.005677638960706,0.0025202660843803,0.0435037330535639,7.25,2.503814875592103,1,0,-0.0599999999999996,0.1927498682701931,2.740646749527106,0.0,6.984319301256407,7.25,4.7,4.228658405596624
2018-09-01,0.7000000000000028,0.4013262128496538,-0.3033836382061849,0.4178042162468832,7.15,3.3906457529557787,7.03,0.005677638960706,0.0057715529303064,0.0008780421624688,0.0281293505364805,7.5,3.070646749527106,1,0,0.1200000000000001,-0.294056584236293,3.0606457529557787,0.0,5.013650594962599,7.25,4.6,4.272162138650188
2018-10-01,5.0,-0.002563647290211,-0.7161250171173381,0.3933734907224057,7.27,3.5454221687536203,7.15,0.0057715529303064,0.005865370537434,0.000633734907224,-0.0334818032858468,7.5,3.3906457529557787,1,0,0.1199999999999992,2.724152973362765,3.21542216875362,-0.0,4.720481888668868,7.5,4.5,4.300291489186669
2018-11-01,1.0999999999999943,1.2484944092365915,0.5256778418063153,0.4093333901979347,7.25,3.8347129111927503,7.27,0.005865370537434,0.0058497409526456,0.0007933339019793,0.0019723932603792,7.5,3.5454221687536203,1,0,-0.0199999999999995,1.8475288003498007,3.50471291119275,0.0,4.912000682375217,7.5,4.7,4.266809685900822
2018-12-01,10.0,1.0961670490967368,0.3636842630427801,0.6107620396734631,7.49,4.268994721815145,7.25,0.0058497409526456,0.006037119893943,0.0028076203967346,0.015203274644703,7.75,3.8347129111927503,1,0,0.2400000000000002,3.876031978717404,3.9389947218151447,0.0,7.329144476081558,7.5,4.8,4.268782079161201
2019-01-01,-18.8,-0.5142915027680637,-1.256895376060582,0.4566481276459486,7.65,4.99662204018092,7.49,0.006037119893943,0.0061618262441982,0.0012664812764594,-0.0105836283099529,7.75,4.268994721815145,1,0,0.1600000000000001,0.2094952898470543,4.66662204018092,-0.0,5.479777531751383,7.75,4.8,4.283985353805904
2019-02-01,1.2999999999999972,2.857037168560602,2.1037882359686906,0.3382076192674745,7.59,5.237608199937838,7.65,0.0061618262441982,0.0061150812860284,8.207619267474486e-05,-0.0132197684777075,7.75,4.99662204018092,1,0,-0.0600000000000005,1.747482346232819,4.907608199937838,-0.0,4.058491431209694,7.75,4.9,4.273401725495951
2019-03-01,8.700000000000003,-1.2383008267773885,-2.00270060977436,-0.0750642520903379,7.68,5.269088190425397,7.59,0.0061150812860284,0.0061851897679632,-0.0040506425209033,-0.0123807040229104,7.75,5.237608199937838,1,0,0.0899999999999998,0.2895422120847399,4.939088190425397,-0.0,-0.9007710250840548,7.75,4.9,4.2601819570182435
2019-04-01,-4.700000000000003,0.7929236778846125,0.0167393379268043,0.3447628348851975,7.75,5.174704668437546,7.68,0.0061851897679632,0.0062396814612857,0.0001476283488519,-0.0106258184921825,7.75,5.269088190425397,1,0,0.0700000000000002,2.83510259867215,4.844704668437546,-0.0,4.13715401862237,7.75,4.7,4.247801252995333
2019-05-01,1.0,2.1955023492132875,1.4069109067199896,0.4592513801940538,7.72,5.132794046931899,7.75,0.0062396814612857,0.0062163318531474,0.0012925138019405,0.0008769784515614,7.75,5.174704668437546,1,0,-0.0300000000000002,-1.316428889833682,4.802794046931899,0.0,5.511016562328646,7.75,4.7,4.2371754345031505
2019-06-01,-2.299999999999997,-2.9261377294580377,-3.7277488215343766,0.2492607588362463,7.58,4.662003348144772,7.72,0.0062163318531474,0.0061072881365387,-0.0008073924116375,-0.0058144065366283,7.5,5.132794046931899,1,0,-0.1399999999999996,0.9341584686136146,4.332003348144772,-0.0,2.9911291060349554,7.75,4.5,4.238052412954712
2019-07-01,2.799999999999997,1.9908767664627016,1.1755457741365722,0.3136337859827107,7.32,4.5889372243353765,7.58,0.0061072881365387,0.0059044328158779,-0.0001636621401728,-0.0170285898343705,7.25,4.662003348144772,1,0,-0.2599999999999998,2.0861668147332946,4.2589372243353765,-0.0,3.763605431792528,7.5,4.4,4.232238006418084
2019-08-01,1.4000000000000057,0.298966072989516,-0.5306139024264134,0.3320266084380339,7.13,4.327491025894381,7.32,0.0059044328158779,0.0057559072994648,2.0266084380338724e-05,0.0319961930048284,7.25,4.5889372243353765,1,0,-0.1900000000000004,1.7388334171287745,3.997491025894381,0.0,3.984319301256407,7.25,4.5,4.215209416583713
2019-09-01,0.5999999999999943,0.3013262128496453,-0.5429422957925554,0.09780421624689,6.86,3.994176358080037,7.13,0.0057559072994648,0.0055444288125703,-0.002321957837531,-0.0141737691925767,7.0,4.327491025894381,1,0,-0.2699999999999996,2.891250671707952,3.664176358080037,-0.0,1.17365059496268,7.25,4.3,4.2472056095885415
2019-10-01,7.5,2.497436352709789,1.6381661415960516,0.1733734907224068,6.79,3.766187132382215,6.86,0.0055444288125703,0.0054895211046772,-0.0015662650927759,-0.0079155704139193,6.5,3.994176358080037,1,0,-0.0700000000000002,2.3423902220581447,3.436187132382215,-0.0,2.0804818886688814,7.0,4.5,4.233031840395965
2019-11-01,-0.5,-0.3515055907634026,-1.2259265883766397,0.1893333901979358,6.46,3.539037270002865,6.79,0.0054895211046772,0.0052302252694751,-0.0014066660980206,-0.007071188540582,6.5,3.766187132382215,1,0,-0.33,-0.508977069530022,3.209037270002865,-0.0,2.272000682375229,6.5,4.6,4.2251162699820455
2019-12-01,15.200000000000005,6.29616704909674,5.406496504635731,0.1307620396734591,6.15,3.0461898097727813,6.46,0.0052302252694751,0.0049859723103033,-0.0019923796032654,-0.0123937107120584,6.25,3.539037270002865,1,0,-0.3099999999999996,0.6357569932464673,2.716189809772781,-0.0,1.569144476081509,6.5,4.6,4.218045081441463
2020-01-01,-24.599999999999994,-6.314291502768061,-7.219174896954561,-0.1533518723540508,6.04,2.4238932472150143,6.15,0.0049859723103033,0.0048991447098276,-0.0048335187235405,-0.0182178906711829,6.25,3.0461898097727813,1,0,-0.1100000000000003,-0.3247640476795486,2.0938932472150142,-0.0,-1.8402224682486092,6.25,4.6,4.205651370729405
2020-02-01,-0.5999999999999943,0.9570371685606108,0.0367376280952946,0.228207619267475,5.94,2.311720524622496,6.04,0.0048991447098276,0.0048201388511142,-0.0010179238073252,0.0265075614259027,6.0,2.4238932472150143,1,0,-0.0999999999999996,3.208059199833561,1.981720524622496,0.0,2.7384914312097,6.25,4.7,4.187433480058222
2020-03-01,9.900000000000006,-0.0383008267773856,-0.9739584721603792,0.154935747909666,5.79,2.546286869525449,5.94,0.0048201388511142,0.0047015017912679,-0.0017506425209033,0.1455520701266666,6.0,2.311720524622496,1,0,-0.1500000000000003,0.9328486809862996,2.2162868695254487,0.0,1.859228974915992,6.0,4.6,4.213941041484125
2020-04-01,-3.5999999999999943,1.892923677884621,0.9422247556353776,0.8847628348851895,5.99,3.098435587339221,5.79,0.0047015017912679,0.0048596503216116,0.0055476283488518,0.0057077251937158,5.5,2.546286869525449,1,0,0.2000000000000001,-6.251996440909716,2.768435587339221,0.0,10.617154018622273,6.0,4.7,4.359493111610791
2020-05-01,0.9000000000000057,2.095502349213293,1.1304054008445288,0.3892513801940464,5.47,3.026511225259143,5.99,0.0048596503216116,0.0044478931673448,0.0005925138019404,-0.0290827513100877,5.5,3.098435587339221,1,0,-0.5200000000000005,-9.54814178370125,2.696511225259143,-0.0,4.671016562328557,5.5,5.8,4.365200836804507
2020-06-01,-1.4000000000000057,-2.0261377294580463,-3.0047284627789987,0.4292607588362389,4.99,3.21188479603629,5.47,0.0044478931673448,0.0040661545935285,0.0009926075883623,-0.030606289269893,4.5,3.026511225259143,1,0,-0.4799999999999995,-8.456818798815576,2.88188479603629,-0.0,5.151129106034866,5.5,6.1,4.3361180854944195
2020-07-01,2.200000000000003,1.3908767664627075,0.3998789794024446,0.4636337859827022,4.23,3.366393605611173,4.99,0.0040661545935285,0.0034584508349766,0.001336337859827,0.0367531681355641,4.25,3.21188479603629,1,0,-0.7599999999999998,-7.478595872278328,3.036393605611173,0.0,5.563605431792427,4.5,6.2,4.305511796224526
2020-08-01,1.0,-0.1010339270104896,-1.1029608848528352,0.5320266084380225,4.16,3.573623745157306,4.23,0.0034584508349766,0.0034022740126777,0.0020202660843802,0.0505169340757927,4.25,3.366393605611173,1,0,-0.0700000000000002,-5.813454111031881,3.243623745157306,0.0,6.38431930125627,4.25,6.3,4.342264964360091
2020-09-01,0.7000000000000028,0.4013262128496538,-0.6096886504467667,0.1878042162468934,4.17,3.666989391562181,4.16,0.0034022740126777,0.0034103013914235,-0.001421957837531,0.0244033860709533,4.25,3.573623745157306,1,0,0.0099999999999997,-5.460855275083,3.336989391562181,0.0,2.253650594962721,4.25,6.4,4.392781898435883
2020-10-01,8.900000000000006,3.8974363527097946,2.87961482616398,0.4733734907224182,4.17,3.9775865833874935,4.17,0.0034103013914235,0.0034103013914235,0.0014337349072241,0.0235857861039221,4.25,3.666989391562181,1,0,0.0,-7.319857412347453,3.647586583387493,0.0,5.680481888669018,4.25,6.3,4.417185284506837
2020-11-01,-2.5999999999999943,-2.451505590763397,-3.473370221987639,0.6193333901979284,4.06,4.423441811058582,4.17,0.0034103013914235,0.0033219613470447,0.0028933339019792,-0.0079373159629563,4.25,3.9775865833874935,1,0,-0.1100000000000003,-3.0891393446802207,4.0934418110585815,-0.0,7.432000682375142,4.25,6.3,4.440771070610759
2020-12-01,19.0,10.096167049096737,9.073305214879506,0.600762039673458,4.17,4.912471480759617,4.06,0.0033219613470447,0.0034103013914235,0.0027076203967345,-0.0210891862408129,4.25,4.423441811058582,1,0,0.1100000000000003,1.5331284294951404,4.582471480759617,-0.0,7.209144476081496,4.25,6.1,4.4328337546478025
2021-01-01,-14.6,3.685708497231934,2.665418911087037,0.1166481276459452,4.31,5.19460661322777,4.17,0.0034103013914235,0.0035226105855981,-0.0021335187235405,0.0021253777812839,4.25,4.912471480759617,1,0,0.1399999999999996,-4.051010064679343,4.86460661322777,0.0,1.3997775317513423,4.25,5.9,4.41174456840699
2021-02-01,0.0,1.557037168560605,0.5427827402933305,0.6782076192674779,4.06,5.666425341185044,4.31,0.0035226105855981,0.0033219613470447,0.0034820761926747,-0.003260023255895,4.25,5.19460661322777,1,0,-0.25,-5.039617269313682,5.336425341185044,-0.0,8.138491431209735,4.25,5.8,4.4138699461882736
2021-03-01,12.6,2.6616991732226083,1.656651172842715,0.2649357479096654,4.22,5.782022624004801,4.06,0.0033219613470447,0.0034504276924163,-0.0006506425209033,-0.0063040500909314,4.5,5.666425341185044,1,0,0.1600000000000001,0.3695256936255022,5.452022624004801,-0.0,3.179228974915985,4.25,5.7,4.4106099229323785
2021-04-01,-5.8,-0.3070763221153845,-1.3000759576395198,0.6347628348851895,4.51,5.519744476072663,4.22,0.0034504276924163,0.0036828128357737,0.0030476283488518,0.023970824969381,5.0,5.782022624004801,1,0,0.29,6.278987675593054,5.189744476072663,0.0,7.617154018622274,4.5,5.4,4.404305872841447
2021-05-01,-0.7,0.4955023492132875,-0.4830513627484295,0.8592513801940453,4.79,6.014351835240417,4.51,0.0036828128357737,0.00390662449984,0.0052925138019404,-0.0197568582089493,5.0,5.519744476072663,1,0,0.2800000000000002,10.291311866537333,5.684351835240417,-0.0,10.311016562328543,5.0,5.2,4.428276697810828
2021-06-01,1.6,0.9738622705419596,0.0117979456402166,0.8992607588362378,5.1,6.51152550678864,4.79,0.00390662449984,0.0041537774426925,0.0056926075883623,-0.0219729189746384,5.5,6.014351835240417,1,0,0.3099999999999996,8.608605415595854,6.18152550678864,-0.0,10.791129106034854,5.0,4.9,4.408519839601879
2021-07-01,0.7,-0.1091232335372953,-1.052975257857088,0.4236337859827102,5.76,6.469069492635482,5.1,0.0041537774426925,0.0046777558769326,0.0009363378598271,0.007357829308412,6.5,6.51152550678864,1,0,0.6600000000000001,4.932260797471014,6.139069492635482,0.0,5.083605431792522,5.5,4.8,4.38654692062724
2021-08-01,1.1,-0.0010339270104895,-0.9252721065037166,0.7420266084380305,6.3,6.692744008376317,5.76,0.0046777558769326,0.0051042407584538,0.0041202660843803,-0.0064135967855403,6.5,6.469069492635482,1,0,0.54,2.5630726670446347,6.362744008376317,-0.0,8.904319301256365,6.5,4.0,4.393904749935652
2021-09-01,1.7,1.4013262128496509,0.49785517643204,0.857804216246881,6.57,7.408086132719482,6.3,0.0051042407584538,0.0053167389786501,0.0052780421624688,-0.0082139253155091,6.75,6.692744008376317,1,0,0.2700000000000004,4.90149316108761,7.0780861327194815,-0.0,10.293650594962571,6.5,4.4,4.387491153150112
2021-10-01,5.3,0.2974363527097887,-0.5842982333713242,1.153373490722411,6.81,8.135333952795643,6.57,0.0053167389786501,0.0055052123869754,0.0082337349072241,-0.0276741346929014,7.5,7.408086132719482,1,0,0.2399999999999993,5.247796425213437,7.805333952795642,-0.0,13.840481888668933,6.75,4.3,4.379277227834603
2021-11-01,1.0,1.1484944092365974,0.2892470164885538,0.8693333901979284,7.33,8.403766417180503,6.81,0.0055052123869754,0.0059122432696303,0.0053933339019792,0.0087713483957738,7.5,8.135333952795643,1,0,0.5200000000000005,4.801916223566039,8.073766417180503,0.0,10.432000682375142,7.5,4.3,4.351603093141701
2021-12-01,6.4,-2.503832950903263,-3.3400203953197694,0.5907620396734529,7.62,8.393015275018723,7.33,0.0059122432696303,0.0061384567512829,0.0026076203967345,0.0102117061388202,8.5,8.403766417180503,1,0,0.29,4.463421889982081,8.063015275018723,0.0,7.089144476081435,7.5,4.3,4.360374441537475
2022-01-01,-15.3,2.9857084972319328,2.17295568154896,0.4366481276459384,8.29,8.73756444446352,7.62,0.0061384567512829,0.0066589585679854,0.0010664812764593,0.0386127787384191,8.5,8.393015275018723,1,0,0.669999999999999,6.0315492918937785,8.40756444446352,0.0,5.239777531751261,8.5,4.3,4.3705861476762955
2022-02-01,-0.9,0.657037168560605,-0.1318724667225231,1.0682076192674783,9.57,9.158358750212091,8.29,0.0066589585679854,0.0076451954399294,0.0073820761926747,0.0087722540079546,20.0,8.73756444446352,1,0,1.2800000000000011,3.505224336879901,8.828358750212091,0.0,12.81849143120974,8.5,4.4,4.409198926414715
2022-03-01,10.8,0.8616991732226094,0.0969242415698438,7.214935747909668,19.87,16.69512204560226,9.57,0.0076451954399294,0.015217765073775,0.0688493574790966,0.2760356282801366,20.0,9.158358750212091,1,0,10.3,0.4829540749294918,16.365122045602263,0.0,86.57922897491602,20.0,4.1,4.417971180422669
2022-04-01,-4.1,1.3929236778846157,0.6524671024671261,1.6147628348851937,17.08,17.832139540180613,19.87,0.015217765073775,0.0132273235093671,0.0128476283488519,-0.2896892680620757,17.0,16.69512204560226,1,0,-2.7900000000000027,-4.836997862325129,17.502139540180615,-0.0,19.377154018622324,20.0,4.1,4.694006808702806
2022-05-01,0.0,1.1955023492132877,0.4794331811602735,0.2392513801940549,13.25,17.10694670203381,17.08,0.0132273235093671,0.0104229088673752,-0.0009074861980594,-0.2221146481037426,11.0,17.832139540180613,0,0,-3.8299999999999983,-4.456401381729066,-0.33,-0.0,2.8710165623286588,17.0,4.0,4.40431754064073
2022-06-01,1.9,1.273862270541959,0.5820896492914583,-0.1407392411637542,9.63,15.897380463379406,13.25,0.0104229088673752,0.0076911657047817,-0.0047073924116375,-0.0970410692548178,9.5,17.10694670203381,0,0,-3.619999999999999,-4.376690487498113,-0.33,-0.0,-1.6888708939650503,11.0,3.9,4.182202892536988
2022-07-01,-0.1,-0.9091232335372952,-1.5768833742093222,-0.2763662140172926,8.9,15.088606000969218,9.63,0.0076911657047817,0.0071302872999576,-0.0060636621401729,0.0032975841263986,8.0,15.897380463379406,0,0,-0.7300000000000004,-2.598989711529857,-0.33,0.0,-3.316394568207511,9.5,3.9,4.08516182328217
2022-08-01,1.5,0.3989660729895103,-0.2452992818824686,0.0520266084380327,7.94,14.29584231782388,8.9,0.0071302872999576,0.0063874240734742,-0.0027797339156196,0.0335723847492639,8.0,15.088606000969218,0,0,-0.96,-2.324119648882482,-0.33,0.0,0.6243193012563925,8.0,3.9,4.0884594074085685
2022-09-01,0.4,0.1013262128496509,-0.5200861737652185,0.3078042162468838,7.68,13.670964452269164,7.94,0.0063874240734742,0.0061851897679632,-0.0002219578375311,-0.0182246980551417,7.5,14.29584231782388,0,0,-0.2600000000000007,-5.252720409217578,-0.33,-0.0,3.6936505949626057,8.0,3.8,4.122031792157832
2022-10-01,4.1,-0.9025636472902114,-1.5018719712830684,0.2233734907224182,7.67,12.625429916213315,7.68,0.0061851897679632,0.0061774025897503,-0.0010662650927758,0.0159454113271131,7.5,13.670964452269164,0,0,-0.0099999999999997,-4.785270704998844,-0.33,0.0,2.6804818886690183,7.5,3.9,4.103807094102691
2022-11-01,1.6,1.7484944092365975,1.1704702712338977,0.2793333901979392,7.31,11.967258326964458,7.67,0.0061774025897503,0.0058966216949722,-0.0005066660980206,0.0128147484308458,7.5,12.625429916213315,0,0,-0.3600000000000003,-3.521884476439372,-0.33,0.0,3.3520006823752704,7.5,3.9,4.119752505429804
2022-12-01,6.6,-2.303832950903264,-2.861359453879748,0.5507620396734608,7.31,11.922835689262822,7.31,0.0058966216949722,0.0058966216949722,0.0022076203967346,0.0947288123214429,7.5,11.967258326964458,0,0,0.0,-5.5623433532866144,-0.33,0.0,6.60914447608153,7.5,3.7,4.13256725386065
2023-01-01,-15.8,2.4857084972319328,1.9478451213279115,0.2866481276459469,7.0,11.756597196804265,7.31,0.0058966216949722,0.0056541453874052,-0.0004335187235405,0.0550027574166502,7.5,11.922835689262822,0,0,-0.3099999999999996,-5.406184389977167,-0.33,0.0,3.4397775317513624,7.5,3.7,4.227296066182093
2023-02-01,2.2,3.757037168560605,3.238153160303113,0.3582076192674705,7.11,10.9723016150139,7.0,0.0056541453874052,0.0057402589909316,0.0002820761926747,0.0510087006313311,7.5,11.756597196804265,0,0,0.1100000000000003,-4.6525583671036514,-0.33,0.0,4.298491431209646,7.5,3.6,4.282298823598743
2023-03-01,7.1,-2.838300826777392,-3.3388737453087822,-0.0250642520903265,7.35,3.506085987351981,7.11,0.0057402589909316,0.0059278621761518,-0.0035506425209032,0.0424713411024439,7.5,10.9723016150139,0,0,0.2399999999999993,-2.100240635787142,-0.33,0.0,-0.3007710250839179,7.5,3.5,4.333307524230074
2023-04-01,-4.9,0.592923677884615,0.1097841809171585,0.4347628348851867,7.16,2.303474905576919,7.35,0.0059278621761518,0.0057793747418921,0.0010476283488518,0.0729809312733804,7.5,3.506085987351981,0,0,-0.1899999999999995,1.652316547182298,-0.33,0.0,5.2171540186222405,7.5,3.5,4.375778865332518
2023-05-01,0.9,2.095502349213288,1.6289410816381735,0.4292513801940527,7.25,2.497618535541557,7.16,0.0057793747418921,0.0058497409526456,0.0009925138019405,-0.0273951659931688,7.5,2.303474905576919,0,0,0.0899999999999998,3.706806775058788,-0.33,-0.0,5.151016562328632,7.5,3.3,4.4487597966058985
2023-06-01,0.1,-0.5261377294580406,-0.9769611077232808,0.5792607588362446,7.33,3.238193401026645,7.25,0.0058497409526456,0.0059122432696303,0.0024926075883624,0.0497848076620162,7.5,2.497618535541557,0,0,0.08,2.464808896891781,-0.33,0.0,6.951129106034935,7.5,3.2,4.42136463061273
2023-07-01,1.9,1.0908767664627046,0.6548526686055451,0.7436337859827034,7.83,4.295345868339617,7.33,0.0059122432696303,0.0063019179609968,0.004136337859827,0.0907882808931779,8.5,3.238193401026645,0,0,0.5,2.327644344593573,-0.33,0.0,8.92360543179244,7.5,3.1,4.471149438274746
2023-08-01,2.3,1.1989660729895102,0.7767722223406839,0.8520266084380299,10.33,5.134070000774993,7.83,0.0063019179609968,0.0082257881355587,0.0052202660843802,0.0455913607019429,12.0,4.295345868339617,0,0,2.5,2.8964633827919277,-0.33,0.0,10.224319301256358,8.5,3.0,4.561937719167924
2023-09-01,-1.6,-1.8986737871503487,-2.308082323968309,1.127804216246891,12.28,5.995738540511497,10.33,0.0082257881355587,0.0096988625035789,0.0079780421624689,0.0041893309835465,13.0,5.134070000774993,0,0,1.9499999999999995,2.9722546341462737,-0.33,0.0,13.533650594962694,12.0,3.0,4.607529079869867
2023-10-01,5.3,0.2974363527097887,-0.1003616463479291,0.8733734907224097,13.08,6.683472919143263,12.28,0.0096988625035789,0.0102964260211313,0.005433734907224,-0.0008770625394083,15.0,5.995738540511497,0,0,0.8000000000000007,2.5558055780255247,-0.33,-0.0,10.480481888668916,13.0,3.0,4.611718410853413
2023-11-01,1.3,1.4484944092365974,1.0611626126700568,1.019333390197934,14.79,7.470020393091303,13.08,0.0102964260211313,0.0115608312965345,0.0068933339019793,-0.0607727466721561,15.0,6.683472919143263,0,0,1.709999999999999,1.5476972872268244,-0.33,-0.0,12.232000682375208,15.0,2.9,4.610841348314005
